CR Number,Title,Severity,CR Type,CR Status,Created By,CR Assignee,Created On,Parent CR,Software Image Integration Build
4339082,[FR105833][Glymur][HP] Selecting a user ID is not supported when removing enrolled profile,Low,Bug,Open,haiyxiao,haozh,10/31/2025 6:36:27 AM,NA,NA
4339117,[FR105833][Glymur]Unauthorized wake-up success with user 4 voice when targeting user 2.,Medium,Bug,InProgress,yaqih,jinzhang,10/31/2025 6:52:14 AM,NA,NA
4339129,[FR105833][Glymur]Incorrect wake-up behavior: user unable to wake their own enrolled model​,Medium,Bug,Analysis,yaqih,xianwenw,10/31/2025 6:58:32 AM,NA,NA
4339140,[FR105833][Glymur]Language support: US English (only),Medium,Bug,Open,yaqih,xianwenw,10/31/2025 7:02:59 AM,NA,NA
4339298,"[FR113020][Molokai][VoipCallTranslation]RX still playback the person voice when enable ""mute the other person"" function(100%)",Medium,Bug,InProgress,jialinl,shikmath,10/31/2025 8:44:17 AM,NA,NA
4339298,"[FR113020][Molokai][VoipCallTranslation]RX still playback the person voice when enable ""mute the other person"" function(100%)",Medium,Bug,InProgress,jialinl,shikmath,10/31/2025 8:44:17 AM,NA,AUDIO_HANDSET.LA.11.0-12300-pakala.1-1
4339298,"[FR113020][Molokai][VoipCallTranslation]RX still playback the person voice when enable ""mute the other person"" function(100%)",Medium,Bug,InProgress,jialinl,shikmath,10/31/2025 8:44:17 AM,NA,AUDIO_HANDSET.LA.12.0-05300-hawi.1.PERF-1
4339298,"[FR113020][Molokai][VoipCallTranslation]RX still playback the person voice when enable ""mute the other person"" function(100%)",Medium,Bug,InProgress,jialinl,shikmath,10/31/2025 8:44:17 AM,NA,LA.VENDOR.16.2.3.r1-02300-DIVAR.1-1
4339298,"[FR113020][Molokai][VoipCallTranslation]RX still playback the person voice when enable ""mute the other person"" function(100%)",Medium,Bug,InProgress,jialinl,shikmath,10/31/2025 8:44:17 AM,NA,LA.VENDOR.16.2.3-25116-DIVAR.1.CONSOLIDATED-1
4339303,[FR113020][Molokai][VoipCallTranslation]RX translation tts voice volume is much lower when using speaker mode,Medium,Bug,CannotDuplicate,jialinl,pavanisr,10/31/2025 8:46:20 AM,NA,NA
4342378,[FR109533][Kaanapali][Buffer Recording]History buffer app would get crash with long time recording(100%),Medium,Bug,Closed,jialinl,ruocxu,11/4/2025 8:08:33 AM,NA,LA.QISI.16.0-10000-qssi.1-1
4342378,[FR109533][Kaanapali][Buffer Recording]History buffer app would get crash with long time recording(100%),Medium,Bug,Closed,jialinl,ruocxu,11/4/2025 8:08:33 AM,NA,LA.QSSI.16.0-34600-qssi.1-1
4342378,[FR109533][Kaanapali][Buffer Recording]History buffer app would get crash with long time recording(100%),Medium,Bug,Closed,jialinl,ruocxu,11/4/2025 8:08:33 AM,NA,LA.QXSI.16.0-18200-qssi.1-1
4342378,[FR109533][Kaanapali][Buffer Recording]History buffer app would get crash with long time recording(100%),Medium,Bug,Closed,jialinl,ruocxu,11/4/2025 8:08:33 AM,NA,NA
4342378,[FR109533][Kaanapali][Buffer Recording]History buffer app would get crash with long time recording(100%),Medium,Bug,Closed,jialinl,ruocxu,11/4/2025 8:08:33 AM,NA,LA.QSSI.17.0-15902-qssi.1-1
4343937,[FR103071][Kaanapali][SDZ]No speaker label during 2 hours speech with dynamic mode(30%),Medium,Bug,InProgress,jialinl,raddala,11/5/2025 8:50:00 AM,NA,LPAIDSP.HT.1.5-00447-BALSAM-1
4343937,[FR103071][Kaanapali][SDZ]No speaker label during 2 hours speech with dynamic mode(30%),Medium,Bug,InProgress,jialinl,raddala,11/5/2025 8:50:00 AM,NA,MPSS.KI.1.0-01941-AMBOSELI_GEN_TEST-1
4343937,[FR103071][Kaanapali][SDZ]No speaker label during 2 hours speech with dynamic mode(30%),Medium,Bug,InProgress,jialinl,raddala,11/5/2025 8:50:00 AM,NA,NA
4343937,[FR103071][Kaanapali][SDZ]No speaker label during 2 hours speech with dynamic mode(30%),Medium,Bug,InProgress,jialinl,raddala,11/5/2025 8:50:00 AM,NA,LPAIDSP.HT.1.5.1-00079-BALSAM-1
4343937,[FR103071][Kaanapali][SDZ]No speaker label during 2 hours speech with dynamic mode(30%),Medium,Bug,InProgress,jialinl,raddala,11/5/2025 8:50:00 AM,NA,LPAIDSP.HT.1.5.c1-00238-BALSAM-1
4343937,[FR103071][Kaanapali][SDZ]No speaker label during 2 hours speech with dynamic mode(30%),Medium,Bug,InProgress,jialinl,raddala,11/5/2025 8:50:00 AM,NA,ADSP.VT.5.4.5-00108-ALDABRA-1
4343937,[FR103071][Kaanapali][SDZ]No speaker label during 2 hours speech with dynamic mode(30%),Medium,Bug,InProgress,jialinl,raddala,11/5/2025 8:50:00 AM,NA,CDSP.HT.3.2-00828-KAANAPALI-1
4343937,[FR103071][Kaanapali][SDZ]No speaker label during 2 hours speech with dynamic mode(30%),Medium,Bug,InProgress,jialinl,raddala,11/5/2025 8:50:00 AM,NA,LPAIDSP.HT.1.2-01016-KAANAPALI-1
4343945,[FR113020][Molokai][VoipCallTranslation]The RX mute function will be disabled function after audioserver restart(100%),Medium,Bug,InProgress,jialinl,pavanisr,11/5/2025 8:55:28 AM,NA,LA.VENDOR.16.2.3.r1-02300-DIVAR.1-1
4343945,[FR113020][Molokai][VoipCallTranslation]The RX mute function will be disabled function after audioserver restart(100%),Medium,Bug,InProgress,jialinl,pavanisr,11/5/2025 8:55:28 AM,NA,AUDIO_HANDSET.LA.11.0-12300-pakala.1-1
4343945,[FR113020][Molokai][VoipCallTranslation]The RX mute function will be disabled function after audioserver restart(100%),Medium,Bug,InProgress,jialinl,pavanisr,11/5/2025 8:55:28 AM,NA,AUDIO_HANDSET.LA.12.0-05300-hawi.1.PERF-1
4343945,[FR113020][Molokai][VoipCallTranslation]The RX mute function will be disabled function after audioserver restart(100%),Medium,Bug,InProgress,jialinl,pavanisr,11/5/2025 8:55:28 AM,NA,LA.VENDOR.16.2.3-25116-DIVAR.1.CONSOLIDATED-1
4343945,[FR113020][Molokai][VoipCallTranslation]The RX mute function will be disabled function after audioserver restart(100%),Medium,Bug,InProgress,jialinl,pavanisr,11/5/2025 8:55:28 AM,NA,NA
4344749,[FR105833][Glymur][HP]​​Cannot enable keyword(occurrence rate 10%),Medium,Bug,InProgress,yaqih,haozh,11/6/2025 1:20:27 AM,NA,NA
4344749,[FR105833][Glymur][HP]​​Cannot enable keyword(occurrence rate 10%),Medium,Bug,InProgress,yaqih,haozh,11/6/2025 1:20:27 AM,NA,APSS.WP_GL.1.0-06004-SC8480XAAASFNWAA-1
4344862,[FR104867][Kaanapali][VoiceCallTranslation][MDF]The RX would not work using speaker mode(100%),Medium,Bug,Duplicate,jialinl,wjiang,11/6/2025 4:22:56 AM,4306099,NA
4346511,[FR112951][QPM][Translation][1.1.0.0_beta2] Update the QNN link for customer to select,Medium,Bug,InProgress,haiyxiao,jianzz,11/7/2025 6:15:02 AM,NA,NA
4346518,[FR112951][QPM][Translation][1.1.0.0_beta2] Update dsp_arch to v75 in notebook,Medium,Bug,Duplicate,haiyxiao,jianzz,11/7/2025 6:16:52 AM,4346511,NA
4346522,[FR112951][QPM][Translation][1.1.0.0_beta2] Update backend_file_name in notebook,Medium,Bug,Duplicate,haiyxiao,jianzz,11/7/2025 6:17:43 AM,4346511,NA
4349939,[FR113020][Molokai][VoipCallTranslation]Tx translation did not work when using bluetooth headset(100%),Medium,Bug,InProgress,jialinl,shikmath,11/11/2025 9:18:44 AM,NA,AUDIO_HANDSET.LA.11.0-12300-pakala.1-1
4349939,[FR113020][Molokai][VoipCallTranslation]Tx translation did not work when using bluetooth headset(100%),Medium,Bug,InProgress,jialinl,shikmath,11/11/2025 9:18:44 AM,NA,NA
4350650, [QPM][ASR][2.3.0.0] Typo in the chipset model listed in the readme file.,Medium,Bug,InProgress,haiyxiao,dunhye,11/12/2025 2:09:43 AM,NA,NA
4350656, [FR114812] No Aurora XR chipset choice reference in readme file,Medium,Bug,Withdrawn,haiyxiao,dunhye,11/12/2025 2:13:25 AM,NA,NA
4350658, [FR114812] NO android export path reference in build_android_arm64.sh,Medium,Bug,InProgress,haiyxiao,dunhye,11/12/2025 2:16:31 AM,NA,NA
4351052,Whisper upgrade QNN version to 2.40.0,Medium,Bug,InProgress,haiyxiao,kuifzhu,11/12/2025 7:03:01 AM,NA,NA
4352843,[FR113020][Molokai][VoipCallTranslation]No floating window pop out if make call first and then enable translation function(100%),Medium,Bug,Analysis,jialinl,feisun,11/13/2025 11:39:30 AM,NA,NA
4352846,[FR113020][Molokai][VoipCallTranslation]Translation languages should not be same,Medium,Bug,Analysis,jialinl,feisun,11/13/2025 11:41:18 AM,NA,NA
4353569, [FR114812] Updated app running instruction steps in readme of sample app,Medium,Bug,InProgress,haiyxiao,dunhye,11/14/2025 6:09:51 AM,NA,NA
4353575, [FR114812] Fix segmentation fault in the sample app,Medium,Bug,Withdrawn,haiyxiao,dunhye,11/14/2025 6:14:24 AM,NA,NA
4356429,FR111344: Support for QNN based DNN-VAD on CPU,NA,Requirement,InProgress,haiyxiao,jianzz,11/18/2025 3:51:13 AM,NA,NA
4359342,[FR105833][Glymur][HP]​​The detection time becomes longer(5s -> 20s) after the app is woken up on the Meta4050.,Medium,Bug,InProgress,yaqih,junjiez,11/20/2025 2:51:41 AM,NA,APSS.WP_GL.1.0-06011-SC8480XAAACQLWAA-1
4359342,[FR105833][Glymur][HP]​​The detection time becomes longer(5s -> 20s) after the app is woken up on the Meta4050.,Medium,Bug,InProgress,yaqih,junjiez,11/20/2025 2:51:41 AM,NA,NA
4359835,[FR113020][Molokai][VoipCallTranslation]Tx translation did not work when using usbc headset(100%),Medium,Bug,Analysis,jialinl,shiana,11/20/2025 7:23:20 AM,NA,NA
4361348,Using buffer OP on v68 machine,Medium,Bug,Analysis,mincyao,pleung,11/21/2025 7:48:50 AM,NA,NA
4365856, [FR109395][Kaanapali]Music playback will go into recording process for barge in usecase (1/20),Medium,Bug,Analysis,mincyao,ngaja,11/26/2025 9:28:53 AM,NA,NA
4365891,[FR103071][Kaanapali][SDZ]The output asr content is repetitive even only play speech once under dynamic mode,Medium,Bug,Closed,jialinl,vathota,11/26/2025 9:45:36 AM,NA,LA.QSSI.17.0-20000-qssi.1-3
4365891,[FR103071][Kaanapali][SDZ]The output asr content is repetitive even only play speech once under dynamic mode,Medium,Bug,Closed,jialinl,vathota,11/26/2025 9:45:36 AM,NA,NA
4365891,[FR103071][Kaanapali][SDZ]The output asr content is repetitive even only play speech once under dynamic mode,Medium,Bug,Closed,jialinl,vathota,11/26/2025 9:45:36 AM,NA,LA.QSSI.16.0-38300-qssi.1-1
4366695,[FR113020][Molokai][VoipCallTranslation]Usecase app got crash when translation long speech on TX,Medium,Bug,Analysis,jialinl,feisun,11/27/2025 4:49:02 AM,NA,NA
4368879,[FR105833][Glymur][HP] number of times of detection didn't match with the number of PCM records,Medium,Bug,InProgress,haiyxiao,haozh,12/1/2025 2:36:55 AM,NA,APSS.WP_GL.1.0-06011-SC8480XAAACQLWAA-1
4368879,[FR105833][Glymur][HP] number of times of detection didn't match with the number of PCM records,Medium,Bug,InProgress,haiyxiao,haozh,12/1/2025 2:36:55 AM,NA,NA
4370662,FW: [OPPO][SM7635][OP_AA613][case#08222606] Audio leakage issue due to PAL switched device to PAL_DEVICE_OUT_SPEAKER  from PAL_DEVICE_NONE’ ,Medium,Bug,Duplicate,mincyao,lchaluva,12/2/2025 7:59:31 AM,3920204,NA
4372300,[FR111344] Add a path reference into bash file,Medium,Bug,Open,haiyxiao,jianzz,12/3/2025 10:19:56 AM,NA,NA
4373663,[FR104867][Kaanapali][VoiceCallTranslation][MDF]No sound on RX when turn on speaker mode using the acdb which fix echo issue (100%),High,Bug,Duplicate,jialinl,shikmath,12/4/2025 10:10:39 AM,4382065,NA
4374356,RE: [Asus_Glymur_WOS]Request support - voice ai sample app crash after removing UI ,Medium,Bug,Withdrawn,mincyao,dunhye,12/5/2025 3:00:41 AM,NA,NA
4375631,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Floating window could not pop out if make call first then enable translation,Medium,Bug,InProgress,jialinl,feisun,12/6/2025 3:01:03 PM,NA,LA.QSSI.16.0-38300-qssi.1-1
4375631,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Floating window could not pop out if make call first then enable translation,Medium,Bug,InProgress,jialinl,feisun,12/6/2025 3:01:03 PM,NA,LA.QISI.16.0-14600-qssi.1-1
4375631,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Floating window could not pop out if make call first then enable translation,Medium,Bug,InProgress,jialinl,feisun,12/6/2025 3:01:03 PM,NA,LA.QXSI.16.0-20600-qssi.1-1
4375631,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Floating window could not pop out if make call first then enable translation,Medium,Bug,InProgress,jialinl,feisun,12/6/2025 3:01:03 PM,NA,NA
4375631,[FR104867][Kaanapali][VoiceCallTranslation][MDF]Floating window could not pop out if make call first then enable translation,Medium,Bug,InProgress,jialinl,feisun,12/6/2025 3:01:03 PM,NA,LA.QSSI.17.0-20700-qssi.1-1
4382065,[FR104867][Kaanapali][VoiceCallTranslation][MDF]No sound on RX translation tts voice using the acdb which fix echo issue (100%),High,Bug,InProgress,jialinl,kunleiz,12/15/2025 7:53:45 AM,NA,AUDIO_HANDSET.LA.11.0-12300-pakala.1-1
4382065,[FR104867][Kaanapali][VoiceCallTranslation][MDF]No sound on RX translation tts voice using the acdb which fix echo issue (100%),High,Bug,InProgress,jialinl,kunleiz,12/15/2025 7:53:45 AM,NA,NA
4382065,[FR104867][Kaanapali][VoiceCallTranslation][MDF]No sound on RX translation tts voice using the acdb which fix echo issue (100%),High,Bug,InProgress,jialinl,kunleiz,12/15/2025 7:53:45 AM,NA,AUDIO_HANDSET.LA.12.0-04200-hawi.1.CONSOLIDATED-1
4382065,[FR104867][Kaanapali][VoiceCallTranslation][MDF]No sound on RX translation tts voice using the acdb which fix echo issue (100%),High,Bug,InProgress,jialinl,kunleiz,12/15/2025 7:53:45 AM,NA,AUDIO_IOT.LNX.1.0-02100-kaanapali.1-1
4382123,[FR115315]Life Logger: Phase 0 Deliverables,NA,Requirement,InProgress,mincyao,xinche,12/15/2025 8:38:05 AM,NA,NA
4382612,[FR115315][Life Logger][Phase 0] Session Hangover configure UI prompt for filling in range,Medium,Bug,Closed,haiyxiao,ruocxu,12/15/2025 3:04:17 PM,NA,LA.QSSI.17.0-20400-qssi.1-1
4382612,[FR115315][Life Logger][Phase 0] Session Hangover configure UI prompt for filling in range,Medium,Bug,Closed,haiyxiao,ruocxu,12/15/2025 3:04:17 PM,NA,NA
4382616,[FR115315][Life Logger][Phase 0] Daily timeline should start from today,Medium,Bug,InProgress,haiyxiao,qihexu,12/15/2025 3:20:12 PM,NA,LA.QSSI.17.0-20000-qssi.1-3
4382616,[FR115315][Life Logger][Phase 0] Daily timeline should start from today,Medium,Bug,InProgress,haiyxiao,qihexu,12/15/2025 3:20:12 PM,NA,NA
4382632,[FR115315][Life Logger][Phase 0] Daily timeline timestamps did not match with the time of the device,Medium,Bug,Closed,haiyxiao,ruocxu,12/15/2025 3:54:48 PM,NA,NA
4382632,[FR115315][Life Logger][Phase 0] Daily timeline timestamps did not match with the time of the device,Medium,Bug,Closed,haiyxiao,ruocxu,12/15/2025 3:54:48 PM,NA,LA.QSSI.17.0-20400-qssi.1-1
4383477,[OPPO][SM6450][case#08262581] https://review-android.quicinc.com/c/platform/vendor/qcom/opensource/arpal-lx/+/5737068/29/Pal.cpp is incorrect,Medium,Bug,InProgress,mincyao,nbandi,12/16/2025 9:14:05 AM,NA,NA
4384489,[FR115315][Life Logger][Phase 0] Device is overheating severely when processing file with long duration,High,Bug,Closed,jialinl,yongfeiz,12/17/2025 4:44:17 AM,NA,NA
4384489,[FR115315][Life Logger][Phase 0] Device is overheating severely when processing file with long duration,High,Bug,Closed,jialinl,yongfeiz,12/17/2025 4:44:17 AM,NA,LA.QSSI.17.0-20000-qssi.1-3
4384612,The source code for the VoiceAssistant app release on Glymur is partially missing.,Medium,Bug,InProgress,yaqih,jinzhang,12/17/2025 6:13:03 AM,NA,NA
4384612,The source code for the VoiceAssistant app release on Glymur is partially missing.,Medium,Bug,InProgress,yaqih,jinzhang,12/17/2025 6:13:03 AM,NA,APSS.WP_GL.1.0-06022-SC8480XAAACQLWAA-1
4385445,[FR115315][Life Logger][Phase 0] File base test with 3hours audio file will get stuck in the processing 100%,Medium,Bug,InProgress,haiyxiao,yongfeiz,12/17/2025 2:46:06 PM,NA,NA
4385445,[FR115315][Life Logger][Phase 0] File base test with 3hours audio file will get stuck in the processing 100%,Medium,Bug,InProgress,haiyxiao,yongfeiz,12/17/2025 2:46:06 PM,NA,LA.QSSI.17.0-20000-qssi.1-3
4385944,"[FR115315][Life Logger][Phase 0] Filebase plays a 3-hour long file, with lost initial audio and noise interference",Medium,Bug,Closed,mincyao,ruocxu,12/18/2025 5:02:39 AM,NA,LA.QSSI.17.0-20400-qssi.1-1
4385953,[FR115315][Life Logger][Phase 0][UI design]The timestamp displayed on the UI is accurate to seconds,Medium,Bug,Closed,mincyao,qihexu,12/18/2025 5:05:37 AM,NA,LA.QSSI.17.0-20400-qssi.1-1
4385969,[FR115315][Life Logger][Phase 0] the timeline insight should always show the last session by default when we get into the insight 100%,Medium,Bug,Closed,mincyao,qihexu,12/18/2025 5:10:18 AM,NA,LA.QSSI.17.0-20400-qssi.1-1
4385975,"[FR115315][Life Logger][Phase 0] ""sample test"" display in UI （70%）",Medium,Bug,Closed,mincyao,qihexu,12/18/2025 5:12:34 AM,NA,LA.QSSI.17.0-20400-qssi.1-1
4385993,[FR115315][Life Logger][Phase 0] The life logger function cannot be restored after kill 'com. qualcomm. qti. voiceai. Speech' 50%,Medium,Bug,Open,mincyao,ruocxu,12/18/2025 5:19:28 AM,NA,NA
4385999,[FR115315][Life Logger][Phase 0] SDB has low accuracy with Short 30-40 seconds audio file.,Medium,Bug,Open,mincyao,huiwa,12/18/2025 5:22:10 AM,NA,NA
4386009,[FR115315][Kaanapali] Live recording sometimes cannot generate sessions （1/7） or the content is incomplete（6/7）,Medium,Bug,Closed,mincyao,ruocxu,12/18/2025 5:24:20 AM,NA,LA.QSSI.17.0-20400-qssi.1-1
4386118,[FR115315][Life Logger][Phase 0] The pcmdump file has additional spikes at the beginning using file mode(100%),Medium,Bug,Closed,jialinl,ruocxu,12/18/2025 6:19:40 AM,NA,LA.QSSI.17.0-20400-qssi.1-1
4386359,[FR115315][Life Logger][Phase 0] The processing is much slower when turn off screen,Low,Bug,Closed,jialinl,yongfeiz,12/18/2025 8:34:53 AM,NA,LA.QSSI.17.0-20000-qssi.1-3
4386363,[FR115315][Life Logger][Phase 0] The display colors of two adjacent conversations are too close,Low,Bug,Closed,jialinl,qihexu,12/18/2025 8:36:52 AM,NA,LA.QSSI.17.0-20400-qssi.1-1
4387209,[FR115315][Life Logger][Phase 0] The transcription result is saved in JSON but not displayed on the UI （50%）,Medium,Bug,InProgress,haiyxiao,qihexu,12/19/2025 1:05:46 AM,NA,NA
4387209,[FR115315][Life Logger][Phase 0] The transcription result is saved in JSON but not displayed on the UI （50%）,Medium,Bug,InProgress,haiyxiao,qihexu,12/19/2025 1:05:46 AM,NA,LA.QSSI.17.0-20400-qssi.1-1
4387210,[FR115315][Life Logger][Phase 0] There are Tombstones when enable/disable life logger button stress test (3/300),Medium,Bug,Open,haiyxiao,ruocxu,12/19/2025 1:07:22 AM,NA,NA
4387246,[QPM_Release][Glymur][Whisper]Whisper app would get crash if choose filebase transcription before last file transcription finished(100%),Medium,Bug,InProgress,jialinl,dunhye,12/19/2025 2:21:33 AM,NA,NA
4387558,[ASUS][Glymur]FR115907:Voice AI sample app log with timestamp,NA,Requirement,InProgress,yaqih,dunhye,12/19/2025 6:47:42 AM,NA,NA
4387577,FR111092:ASR supports ARM64X on ARM device with Windows,NA,Requirement,InProgress,yaqih,dunhye,12/19/2025 6:58:17 AM,NA,NA
4387700,"QNN based DNN-VAD to replace eAI one. Developing (cc:12/26,L0:01/09,L2/L4:1/28, QPM release:01/30)",NA,Requirement,InProgress,yaqih,dunhye,12/19/2025 8:36:43 AM,NA,NA
4387712,[Kaanapali]Music playback shows distortion in 1531 log,Medium,Bug,Duplicate,mincyao,ritushar,12/19/2025 8:41:42 AM,4372142,NA
4387757,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]No sound on RX translation tts voice when using usbc headset(100%),High,Bug,InProgress,jialinl,kunleiz,12/19/2025 9:08:50 AM,NA,NA
4387757,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]No sound on RX translation tts voice when using usbc headset(100%),High,Bug,InProgress,jialinl,kunleiz,12/19/2025 9:08:50 AM,NA,AUDIO_IOT.LNX.1.0-02100-kaanapali.1-1
4387757,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]No sound on RX translation tts voice when using usbc headset(100%),High,Bug,InProgress,jialinl,kunleiz,12/19/2025 9:08:50 AM,NA,AUDIO_HANDSET.LA.11.0-12300-pakala.1-1
4387757,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]No sound on RX translation tts voice when using usbc headset(100%),High,Bug,InProgress,jialinl,kunleiz,12/19/2025 9:08:50 AM,NA,AUDIO_HANDSET.LA.12.0-04300-kaanapali.1.PERF-1
4389937,Melo TTS SDK for Quectel audio length info mismatch with real audio length,Medium,Bug,InProgress,haiyxiao,feisun,12/23/2025 4:43:48 AM,NA,NA
4390407,[FR115315][Life Logger][Phase 0] SDZ KPI results higher than pyannote results (DER=10.05>8.39 ),Medium,Bug,Closed,haiyxiao,yongfeiz,12/23/2025 9:22:31 AM,NA,LA.QSSI.17.0-20400-qssi.1-1
4392007,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]Tx translation did not work using bluetooth headsets(100%),High,Bug,InProgress,jialinl,kunleiz,12/25/2025 8:17:08 AM,NA,NA
4392007,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]Tx translation did not work using bluetooth headsets(100%),High,Bug,InProgress,jialinl,kunleiz,12/25/2025 8:17:08 AM,NA,AUDIO_HANDSET.LA.11.0-12800-pakala.1-1
4392706,[FR115315][Life Logger][Phase 0.2]The process would not stop if choose a silence wav,Medium,Bug,Closed,jialinl,yongfeiz,12/26/2025 11:38:27 AM,NA,LA.QSSI.17.0-20400-qssi.1-1
4393491,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]No sound on RX path if switch usbc headphone from handset(100%),Medium,Bug,InProgress,jialinl,shikmath,12/29/2025 9:10:32 AM,NA,NA
4393491,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]No sound on RX path if switch usbc headphone from handset(100%),Medium,Bug,InProgress,jialinl,shikmath,12/29/2025 9:10:32 AM,NA,AUDIO_HANDSET.LA.11.0-12800-pakala.1-1
4395896,[FR115315][Life Logger][Phase 0.2] Session Hangover input box is obscured by keyboard,Medium,Bug,Closed,haiyxiao,ruocxu,1/5/2026 2:22:20 AM,NA,LA.QSSI.17.0-20700-qssi.1-1
4395931,[FR115315][Life Logger][Phase 0.2]The timestamp is wrong after convert,Medium,Bug,Closed,jialinl,yongfeiz,1/5/2026 3:23:55 AM,NA,LA.QSSI.17.0-20400-qssi.1-1
4396091,[FR115920][QCM8550][TTS]The TTS app interface does not display a debug button,Medium,Bug,InProgress,yaqih,feisun,1/5/2026 6:08:18 AM,NA,NA
4396268,[FR115315]Life Logger: Phase 0 Deliverables - UI part,NA,Requirement,InProgress,mincyao,qihexu,1/5/2026 7:38:12 AM,NA,NA
4396310,[FR115315][Life Logger][Phase 0.2] provider native heap memory leak,Medium,Bug,Closed,haiyxiao,qihexu,1/5/2026 8:06:12 AM,NA,LA.QSSI.17.0-20700-qssi.1-1
4396343,[FR115315][Life Logger][Phase 0.2]Low recognition rate on owner UV,Medium,Bug,Closed,jialinl,junjiez,1/5/2026 8:35:02 AM,NA,LA.QSSI.17.0-20700-qssi.1-1
4396349,[FR115315][Life Logger][Phase 0.2]Life logger function did not work after stability test one night（once),Medium,Bug,Closed,jialinl,zhijsun,1/5/2026 8:37:34 AM,NA,LA.QSSI.17.0-20700-qssi.1-1
4396440,[FR115315][Life Logger][Phase 0.2]App UI did not display the new event after processed,High,Bug,Closed,jialinl,qihexu,1/5/2026 9:14:29 AM,NA,LA.QSSI.17.0-20700-qssi.1-1
4396627,[FR115315][Life Logger][Phase 0.2] life logger native heap memory leak,Medium,Bug,Closed,haiyxiao,ruocxu,1/5/2026 10:48:51 AM,NA,LA.QSSI.17.0-20700-qssi.1-1
4397085,[OPPO | case#08273086 | SM8845]​[QACT tool]possible mem leak for QACT tool,Medium,Bug,Closed,yaqih,nsimon,1/6/2026 1:42:00 AM,NA,QACT.WIN.8.3-00222-QACT-1
4397127,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]RX translation Volume is too large in the usbc headset and cannot be lowered,High,Bug,InProgress,jialinl,shikmath,1/6/2026 2:34:45 AM,NA,NA
4397127,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]RX translation Volume is too large in the usbc headset and cannot be lowered,High,Bug,InProgress,jialinl,shikmath,1/6/2026 2:34:45 AM,NA,AUDIO_HANDSET.LA.11.0-12900-pakala.1-1
4397129,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]Device would get crash when triggering SSR during voice call translation (1/3),Medium,Bug,Analysis,jialinl,vaisgupt,1/6/2026 2:36:44 AM,NA,NA
4397133,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]No sound on RX translation path using bluetooth headsets(100%),High,Bug,InProgress,jialinl,kunleiz,1/6/2026 2:41:23 AM,NA,NA
4397133,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]No sound on RX translation path using bluetooth headsets(100%),High,Bug,InProgress,jialinl,kunleiz,1/6/2026 2:41:23 AM,NA,AUDIO_HANDSET.LA.12.0-05100-hawi.1.PERF-1
4397133,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]No sound on RX translation path using bluetooth headsets(100%),High,Bug,InProgress,jialinl,kunleiz,1/6/2026 2:41:23 AM,NA,AUDIO_HANDSET.LA.11.0-12800-pakala.1-1
4397133,[FR104867-L4][Kaanapali][VoiceCallTranslation][MDF]No sound on RX translation path using bluetooth headsets(100%),High,Bug,InProgress,jialinl,kunleiz,1/6/2026 2:41:23 AM,NA,AUDIO_IOT.LNX.1.0-02500-kaanapali.1-1
4397223, [FR115315][Life Logger][Phase 0.2] QSS file based sdz result is not same with test bin result,Medium,Bug,Closed,haiyxiao,yongfeiz,1/6/2026 3:22:03 AM,NA,LA.QSSI.17.0-20400-qssi.1-1
4397748,[FR115315][Life Logger][Phase 0.2]Life logger app got crash during switch turn on/off stability test,Medium,Bug,Closed,jialinl,ruocxu,1/6/2026 7:52:43 AM,NA,LA.QSSI.17.0-20700-qssi.1-1
4397750,"[FR115315][Life Logger][Phase 0] When the LLE JSON file is missing, the UI does not display the original transcript.",Medium,Bug,Closed,mincyao,ruocxu,1/6/2026 7:53:37 AM,NA,LA.QSSI.17.0-20700-qssi.1-1
4397754,[FR115315][Life Logger][Phase 0.2]Life logger app could not get ASR result after enable function (Once),High,Bug,Closed,jialinl,ruocxu,1/6/2026 7:54:44 AM,NA,LA.QSSI.17.0-20700-qssi.1-1
4397757,"[FR115315][Life Logger][Phase 0] There is no ASR result output, after enable QAIOR Service",Medium,Bug,Analysis,mincyao,vipuverm,1/6/2026 7:56:21 AM,NA,NA
4399934,[FR115315][Life Logger][Phase 0.2]Lifelogger apk will automatically exit after disabling live recording(1/10)),Medium,Bug,Closed,mincyao,qihexu,1/8/2026 4:30:21 AM,NA,LA.QSSI.17.0-20700-qssi.1-1
